followed_uid	follower_uid	description	name	is_V	v_description	followers_count
5358909999	2754053747		矢泽魔王	0.0		24197
5358909999	1746383931		袋鼠国的喵酱			339159
5358909999	1607742821		赵梦玥UU	0.0		4190209
5358909999	6050292377		TimotheeChalamet甜茶字幕组			31969
5358909999	3480762084		芒果酸牛奶呀			968
5358909999	2192388094		戳爷使用指南	0.0		53844
5358909999	1768625291		俞彬	0.0		820146
5358909999	5326369294		花魁今天要接单			43402
5358909999	2136263191		爆胎草莓粥	0.0		279196
5358909999	2808126314		头号可爱玩家	0.0		494188
5358909999	3249461680		风好大我好飘啊	0.0		3207
5358909999	2116890350		传媒小娱	0.0		496363
5358909999	6218302190		青春有你-周川珺	0.0		99213
5358909999	5672538124		樱桃酱Joyce	0.0		725263
5358909999	5902611190		才不是馒头	0.0		1052826
5358909999	2681795207		小番喜			8113
5358909999	5650770554		沙拉麻酱			314908
5358909999	5546443314		兔兔总结			660134
5358909999	5430358445		胖虎哥哥哥			1166511
5358909999	6591117971		安利菌	0.0		966376
