followed_uid	follower_uid	description	name	is_V	v_description	followers_count
5963667234	2607803303		章若楠	0.0		3089033
5963667234	1861057780		HannahQuinlivan	0.0		5366692
5963667234	5616104677		有村花纯			35419
5963667234	2824233005		番新追			937820
5963667234	5329511253		逛大牌	0.0		1201003
5963667234	1891502860		支付宝	0.0		16146591
5963667234	5874514144		兔几牙牙牙	0.0		277826
5963667234	5284768774		棉傲焕永	0.0		102037
5963667234	1900698023		吴倩mine4ever	0.0		7271379
5963667234	6336710565		微博任务	0.0		60471159
5963667234	1316949123		娄艺潇	0.0		16479439
5963667234	2946150412		饺子君SAMA	0.0		410562
5963667234	6372951956		弹动梦想	0.0		19998
5963667234	6183919760		喵星人的娱乐	0.0		378545
5963667234	6095979536		权律二	0.0		2549680
5963667234	5045922063		金塞纶			3691
5963667234	2440179153		宋祖儿lareina	0.0		11751265
5963667234	1885797120		元气少女惠Rachel	0.0		4833131
5963667234	5783471428		刘承羽Natasha	0.0		1273627
5963667234	1768305123		贾静雯	0.0		22979173
