followed_uid	follower_uid	description	name	is_V	v_description	followers_count
5882951422	2431328567		微博热点	0.0		2497790
5882951422	6870735585		u酱的后花园	0.0		318
5882951422	6813223939		可爱的国产老炮			126249
5882951422	6560557415		偷我此号乱写素材的必炸QAQ			51751
5882951422	6869688363		阿U唠嗑节目组			7181
5882951422	6531565380		小兔纸yiyi			107
5882951422	2687827715		歐陽娜娜Nana	0.0		12585113
5882951422	1887571803		哈利波特吧			149392
5882951422	6053906564		EzraMiller安利站			24555
5882951422	5205677465		哈迷有求必应屋	0.0		145374
5882951422	2185658800		上海小资美食	0.0		1889832
5882951422	5045761920		是你的妹子阿			443916
5882951422	1868048373		何事人间频乞食此心已是负烟霞			22467
5882951422	5746884961		去日本吃什么	0.0		1145409
5882951422	3941354960		定时微博小助手	0.0		424715
5882951422	2185547320		momo酱也是徐老师	0.0		1579707
5882951422	1913652445		杨子愉135	0.0		3076
5882951422	1592684195		哈迷疯子	0.0		4025325
5882951422	2259906485		文科班校花酱	0.0		7342857
5882951422	2094495202		罗西RossiKi	0.0		611807
