followed_uid	follower_uid	description	name	is_V	v_description	followers_count
2743216433	6511458458		剧情曝料	0.0		546954
2743216433	2864151462		Goek	0.0		12477
2743216433	5225686371		教您学搭配	0.0		193009
2743216433	2153689570		好吃嘴的日常	0.0		181489
2743216433	1240041543		华闻精选			1882
2743216433	6511456059		明星	0.0		1821071
2743216433	6511175048		热播君	0.0		1888213
2743216433	6511173721		点歌	0.0		1043227
2743216433	2570753704		咏春茶馆			26193
2743216433	5922852703		电影热映君	0.0		1951602
2743216433	2287353000		云南省天文爱好者协会	0.0		1351
2743216433	3098599345		昆明晶华光学有限公司	0.0		45
2743216433	6511456323		演唱会	0.0		997464
2743216433	6511176063		剧会火	0.0		959354
2743216433	5077532602		成都云墨实木工坊	0.0		55912
2743216433	5592896292		爱情	0.0		1345333
2743216433	6511453608		追剧	0.0		1552542
2743216433	6288254740		美食作家王刚	0.0		1717824
2743216433	6580967026		综艺排行	0.0		198884
2743216433	1598524121		郑洁	0.0		1947641
