followed_uid	follower_uid	description	name	is_V	v_description	followers_count
6008775118	5186027114		微博视频	0.0		13506694
6008775118	1642909335		微博小秘书	0.0		199419917
6008775118	5647306772		营养怪兽	0.0		1395780
6008775118	2878510770		肾肾瞎看	0.0		460313
6008775118	2133033703		小根号QAQ			32468
6008775118	6100165591		刘老师说电影	0.0		2496637
6008775118	1830258063		赛太公	0.0		1999024
6008775118	2789616391		CCTV6电影频道	0.0		1995913
6008775118	1563092034		周柏豪Pakho	0.0		4439147
6008775118	5585372137		Panta点打不出来Q	0.0		39215
6008775118	5340337769		酷酷的滕	0.0		6713085
6008775118	1483777741		三流歌手幻灭			4640
6008775118	1773061573		陈小纭	0.0		0
6008775118	5523028038		rngming	0.0		566233
6008775118	6001821229		iG_Baolan	0.0		364158
6008775118	5644764907		火箭少女101_杨超越	0.0		4590392
6008775118	3176010690		带带大师兄	0.0		1135239
6008775118	5743923782		微博会员小秘书	0.0		39473963
6008775118	2715025067		微博会员	0.0		92185498
6008775118	1826792401		王思聪	0.0		45130943
