followed_uid	follower_uid	description	name	is_V	v_description	followers_count
5554780775	3174928230		Mikuoooooo_发条咩			357
5554780775	5870232194		琯八浔			121
5554780775	6459056433		火葬场CEO			62
5554780775	1770529420		_亭晚_			1417
5554780775	5534643546		北宅的波斯喵			31
5554780775	5494308221		STZDYZFR			109
5554780775	1297284843		KaiJ-爱执信			298
5554780775	2345318120		今天杳杳复盘了吗			116
5554780775	5648796357		直面自己的人生			98
5554780775	5272362641		孙笑川厨			87
5554780775	6128940688		澪瀬			57
5554780775	5964057545		巴萨青训营仲小西			237
5554780775	6374122534		剁鸡男孩欧比旺			1447
5554780775	5471803337		ElaBosak			357
5554780775	6353296601		小布的竹林			28
5554780775	5420776150		JeongyeonMina的夜翼			79
5554780775	2447080891		__Apricot_657			115
5554780775	2894512257		郑锵锵-			1008
5554780775	3199920062		秱生戦兎			145
