followed_uid	follower_uid	description	name	is_V	v_description	followers_count
2204281712	6771273619		洋葱OW			968
2204281712	1008646621		鸡腿蛋糕吃不胖			197
2204281712	6421958679		海鲜吃播	0.0		105666
2204281712	5147765628		渡野小川			167
2204281712	1191262305		江南	0.0		4899727
2204281712	1882235515		韩伯翰	0.0		48492
2204281712	3886558401		Imai_hotaru			180
2204281712	6589221507		花阿波波脆			6
2204281712	5650649158		红豆麻薯肉松蛋黄酥			784
2204281712	5734495473		咯咯咸鱼酱			165
2204281712	3168752124		M1roIX	0.0		4440
2204281712	6262008586		·张浴盐			637
2204281712	2954861552		十十十垃圾的一批别疯狂改名了			301
2204281712	2428489667		啊酿梦			593
2204281712	5616629446		IsYouRenee			271
2204281712	2673843583		你的团崽			1238
2204281712	2883240642		兵兵想要长肉			483
2204281712	6516195579		沉迷养居的某兔			100
2204281712	2421352211		酱油布丁海胆味			322
2204281712	3209752444		Trifles__			339
