followed_uid	follower_uid	description	name	is_V	v_description	followers_count
6085757545	6183821099		拜托啦美食君	0		137437
6085757545	2320711045		微博新鲜事	0		5651049
6085757545	6042105339		英雄联盟钻石大师	0		216150
6085757545	6543396571		鲜知App	0		2861157
6085757545	2778748085		微博推送助手	0		47994
6085757545	6042105193		日韩综艺汇	0		708583
6085757545	6094546209		大胃很饿	0		95946
6085757545	6183821335		隔壁的搞笑君	0		90968
6085757545	6179910933		颠覆你三观	0		121378
6085757545	6101000780		我们都爱电影儿	0		131823
6085757545	6101001023		星闻天天报	0		135707
6085757545	6090644648		最热一百分	0		112906
6085757545	6090644753		喵喵学堂	0		146720
6085757545	6063043202		勤俭持家的小能手	0		149540
6085757545	6042105108		笑笑君_99	0		153615
6085757545	6042105095		Youtube搞笑君	0		181657
6085757545	6090644661		你大爷不着调	0		199419
6085757545	6041830241		小岳岳视频集	0		286362
6085757545	6085757636		综艺萌萌哒	0		320405
6085757545	6085757542		秘制憨笑	0		326299
