followed_uid	follower_uid	description	name	is_V	v_description	followers_count
5662514725	1750513063		尸姐	0.0		7410253
5662514725	6008203098		一只很皮的猫喵			21
5662514725	5953786749		烟-异			25
5662514725	2154491277		小辫儿张云雷	0.0		2629385
5662514725	5936132335		治愈饭	0.0		919537
5662514725	6457702430		酷野仙子			181430
5662514725	3857117767		活动菌	0.0		1158706
5662514725	1935702663		懵黛梨			328
5662514725	1663723820		杰克波比	0.0		4953089
5662514725	2672014383		酷酷的小拽妹	0.0		1444544
5662514725	5723149295		陈秋欤	0.0		2491154
5662514725	6146612802		恋爱小套路	0.0		3337618
5662514725	3217179555		回忆专用小马甲	0.0		35287459
5662514725	6003325152		陶白白Sensei	0.0		5721001
5662514725	1271329254		黄轩的微博	0.0		10045252
5662514725	5955751366		2018关注你			33
5662514725	5967421723		梨视频娱乐	0.0		833640
5662514725	2466386627		史上第一最腐女	0.0		1771546
5662514725	1592911662		邱澤日記	0.0		2068306
5662514725	2185608961		妖妖小精	0.0		7637771
