followed_uid	follower_uid	description	name	is_V	v_description	followers_count
2632172521	3196809854		Eaptin			734
2632172521	1766610575		一个App工作室	0.0		1442107
2632172521	5174400490		微博钱包积分	0.0		19024451
2632172521	3960037780		微热点	0.0		1180413
2632172521	5070348443		李鍾碩	0.0		10182219
2632172521	2235616435		我叫Abbily	0.0		1026035
2632172521	1826792401		王思聪	0.0		45130943
2632172521	6098281813		房岩小哥	0.0		200077
2632172521	5759186675		网红揭秘	0.0		3522311
2632172521	6613368033		微博VLOG	0.0		345813
2632172521	5523533122		微博问答	0.0		2522839
2632172521	6636718614		搞笑视频内涵			891
2632172521	6373541144		花黎贼秀	0.0		5845
2632172521	6551258245		GavinThomas	0.0		1922496
2632172521	1854343754		吉林大冷面	0.0		675241
2632172521	6336710565		微博任务	0.0		60471159
2632172521	2494372554		小红帽她爷			122
2632172521	2735140717		微博头条	0.0		2798243
2632172521	5739622615		男衣库	0.0		1052235
2632172521	2735327001		微博安全中心	0.0		29633149
