followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3929853207	5878659096		超话社区	0.0		74117160
3929853207	1686546714		环球网	0.0		12952980
3929853207	1638782947		新浪财经	0.0		16968410
3929853207	5966770936		ig丶JackeyLove	0.0		862381
3929853207	5581785513		微博抽奖平台	0.0		9431223
3929853207	6718210039		网恋			648585
3929853207	6019227703		电影镜头	0.0		212753
3929853207	2202387347		小米手机	0.0		27628441
3929853207	6028947327		合肥微博房产	0.0		891122
3929853207	1891502860		支付宝	0.0		16146591
3929853207	3641275894		显卡吧的那些事	0.0		72227
3929853207	1192329893		秦岚	0.0		12032581
3929853207	3316146805		华农兄弟	0.0		1017618
3929853207	6147237175		表情包了解一下	0.0		2244630
3929853207	1195379710		聂远	0.0		3513138
3929853207	3176010690		带带大师兄	0.0		1135239
3929853207	2054300185		虎扑的步行街	0.0		3179635
3929853207	5242156161		摩尔金融	0.0		415609
3929853207	1663072851		中国日报	0.0		40986606
3929853207	2626948743		精分君	0.0		4533456
