followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3734811902	5867544582		浅浅上神的小狐狸			190
3734811902	5597175755		娱蜀黍	0.0		2999387
3734811902	5444117278		UziQAQ	0.0		3397405
3734811902	5919812712		马飞飞625651			341734
3734811902	1607742821		赵梦玥UU	0.0		4190209
3734811902	5882951422		可爱又迷人的卢本盒			1567874
3734811902	5992829552		河森堡	0.0		3631538
3734811902	1781150131		肖央	0.0		4428371
3734811902	3934035612		内裤都笑掉了	0.0		2329500
3734811902	5991550100		NewYearsNewMe			52
3734811902	1858907320		天蝎座秘语	0.0		4905576
3734811902	1719244755		天蝎座每日运势	0.0		1409141
3734811902	5639082610		私物爱Shine			177044
3734811902	1826792401		王思聪	0.0		45130943
3734811902	2673721974		只得蛮荒中等你			99
3734811902	6432723450		微博钱包福利	0.0		1071178
3734811902	3708686151		追书神器	0.0		1070669
3734811902	2054300185		虎扑的步行街	0.0		3179635
3734811902	5174400490		微博钱包积分	0.0		19024451
3734811902	2032999983		仗剑天涯新垣平	0.0		26158
