followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3734797043	5688542967		Score赛高	0.0		372236
3734797043	2255120327		15W电竞中心	0.0		441510
3734797043	3188133445		落夜解说	0.0		103533
3734797043	2214257545		YouTube精选	0.0		13427798
3734797043	1819935727		英国普罗派乐卫视	0.0		1608983
3734797043	1497575844		火狼	0.0		440337
3734797043	1658187530		老刀99	0.0		2049416
3734797043	6543396571		鲜知App	0.0		2861157
3734797043	2847672073		吃鸡不成失把米	0.0		406207
3734797043	1564334263		游卡哥	0.0		9314260
3734797043	5979631461		游戏君	0.0		2187400
3734797043	2320711045		微博新鲜事	0.0		5651049
3734797043	5883540465		KING-ZONEDragonX英雄联盟分部			292600
3734797043	5523533122		微博问答	0.0		2522839
3734797043	2634877355		游研社	0.0		4164417
3734797043	1826792401		王思聪	0.0		45130943
3734797043	5136362277		微博红包	0.0		16279091
3734797043	3632196531		七煌	0.0		162661
3734797043	2099708877		iG电子竞技俱乐部	0.0		5424641
3734797043	1731026605		任栋SuperMan	0.0		1346581
