followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3810311353	5464702529		万象物语	0.0		149697
3810311353	6444183068		testlongyuan			161925
3810311353	2509341694		达龙云电脑	0.0		5232
3810311353	2691154044		芒果八哥	0.0		1821898
3810311353	1826792401		王思聪	0.0		45130943
3810311353	1642592432		新浪电视	0.0		6876799
3810311353	1787766393		考研帮官方微博	0.0		1725545
3810311353	6414541519		大娱饭	0.0		221590
3810311353	2099708877		iG电子竞技俱乐部	0.0		5424641
3810311353	6184973993		游戏皮一下	0.0		102920
3810311353	2323095130		宜搜小说搜索	0.0		247715
3810311353	6345071194		小爱同学	0.0		784749
3810311353	6094186292		祖龙娱乐	0.0		4116
3810311353	6421122550		电影司令员	0.0		25302
3810311353	1279776120		王传君	0.0		6746385
3810311353	1980539365		崩坏学园	0.0		119451
3810311353	2557586352		皮科大夫朱学骏	0.0		1429727
3810311353	6449477281		天涯明月刀手游	0.0		25049
3810311353	2139359753		扇贝网	0.0		3051956
3810311353	5769940593		逆水寒	0.0		386077
