followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3204951257	2366532154		他只是个孩子啊	0.0		2375085
3204951257	6510947055		求求你开心			30
3204951257	6611758845		kkboom68505			10
3204951257	5883186687		奔现翻车现场	0.0		2796862
3204951257	1826792401		王思聪	0.0		45130943
3204951257	1705586121		GEM鄧紫棋	0.0		28290287
3204951257	6700634492		大猪蹄子研究所			645848
3204951257	3981271467		TaylorSwift	0.0		7061622
3204951257	1766298154		中国会计视野	0.0		259206
3204951257	3483639881		丹丝兰2013			66
3204951257	2606955157		安然未蓝			154
3204951257	6593871464		天秀bot	0.0		1296947
3204951257	2212518065		丁香医生	0.0		1451703
3204951257	1713926427		微博搞笑排行榜	0.0		52119727
3204951257	5831237301		旭旭宝宝0818	0.0		4153590
3204951257	5120551209		国家税务总局	0.0		2059753
3204951257	1750403737		何穗	0.0		5952354
3204951257	1908758204		陈翔六点半	0.0		3400367
3204951257	1942473263		杜蕾斯官方微博	0.0		3036483
3204951257	1947143741		喵的小小森			453
