followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3016113645	5742418474		V影响力峰会	0.0		1819661
3016113645	1784473157		中国新闻网	0.0		42456133
3016113645	3325704142		李永乐老师	0.0		2583477
3016113645	2610874582		别是个沙雕吧	0.0		2514435
3016113645	5705359013		毒App	0.0		2348247
3016113645	1826792401		王思聪	0.0		45130943
3016113645	5600307412		Rookie帅哥	0.0		1468128
3016113645	1661676583		也尊666	0.0		44013
3016113645	6175783958		英雄联盟新鲜事儿	0.0		268952
3016113645	2320711045		微博新鲜事	0.0		5651049
3016113645	6543396571		鲜知App	0.0		2861157
3016113645	5621819292		吸铁侠	0.0		786950
3016113645	1255795640		新浪游戏	0.0		3447429
3016113645	1976844621		姜梓新_	0.0		1745977
3016113645	5720474518		英雄联盟	0.0		11185593
3016113645	1195354434		林俊杰	0.0		48087891
3016113645	1841372354		ImbaTV风追忆	0.0		31200
3016113645	5263389118		努力的Lorre	0.0		925826
3016113645	5523533122		微博问答	0.0		2522839
3016113645	1725950877		GamersClub_AMD			70585
