followed_uid	follower_uid	description	name	is_V	v_description	followers_count
6784381276	6085762164		托腮少女张橙子	0.0		846846
6784381276	6796129590		超话社区APP	0.0		28932
6784381276	5878659096		超话社区	0.0		74117160
6784381276	6081315316		馒头小锦鲤	0.0		68647
6784381276	5865838254		暴富	0.0		218369
6784381276	3949575070		美团外卖	0.0		218145
6784381276	1686230250		美团	0.0		3462704
6784381276	6148521581		术鸦			13
6784381276	1749887052		狗娃子天一			74735
6784381276	1868097243		芥末色的喵	0.0		167056
6784381276	2850809427		微博钱包	0.0		31062556
6784381276	3391520684		阿啾真的很nice	0.0		1595717
6784381276	6058177263		安小糯Mia	0.0		1158367
6784381276	6323478334		ShanghaiDragons	0.0		160504
6784381276	6751333670		GuangzhouCharge			22760
6784381276	6798046982		Hangzhou-Spark	0.0		22606
6784381276	6399645614		守望先锋联赛	0.0		36371
6784381276	3702784300		一枚小桃子君			5425
6784381276	1891502860		支付宝	0.0		16146591
6784381276	5687295576		栗子超可爱耶	0.0		4161995
