followed_uid	follower_uid	description	name	is_V	v_description	followers_count
2302408762	5654266820		写真迷	0.0		606219
2302408762	3537091032		局部气候	0.0		518377
2302408762	1792259143		Gaaaaabe			22
2302408762	2519828901		Jooo_C	0.0		107824
2302408762	5285987621		微辣Manner	0.0		231599
2302408762	1826792401		王思聪	0.0		45130943
2302408762	5600307412		Rookie帅哥	0.0		1468128
2302408762	1832339670		FuckYep	0.0		858247
2302408762	6152576398		幼儿园园长熊熊	0.0		661883
2302408762	6380259663		人民电竞	0.0		110270
2302408762	2099708877		iG电子竞技俱乐部	0.0		5424641
2302408762	5668580668		PoemsForYou	0.0		314390
2302408762	1307651590		陳意涵	0.0		19175147
2302408762	6634821049		咸亨酒店遗址			217539
2302408762	5869826499		熊孩子翻车现场	0.0		2526315
2302408762	5455085147		KIMKILLS	0.0		1241526
2302408762	6551258245		GavinThomas	0.0		1922496
2302408762	2771010455		助手哥有点6	0.0		180403
2302408762	2464414812		RW丶Mouse	0.0		124587
