followed_uid	follower_uid	description	name	is_V	v_description	followers_count
3468856062	5596717241		Eva嘛			4136
3468856062	6244276623		出处君	0.0		1153807
3468856062	2986240830		观音桥毕加索			102800
3468856062	1909578251		陶陶小-			1097
3468856062	5665070699		夜与月-			1920
3468856062	5762457113		Game	0.0		2273969
3468856062	1655749053		阿彬ABgay	0.0		31022
3468856062	2077800005		池子池子大池子	0.0		3986639
3468856062	6420726021		食贫道	0.0		267439
3468856062	5600307412		Rookie帅哥	0.0		1468128
3468856062	6633478968		心悦俱乐部	0.0		76392
3468856062	5042958097		兔玩游戏	0.0		2916842
3468856062	2156294570		努比亚手机	0.0		2810865
3468856062	5322239810		假美食po主	0.0		126513
3468856062	2120006760		CV解说小米	0.0		884719
3468856062	5671924654		lol昊恺	0.0		144004
3468856062	3911702802		待安娜			134522
3468856062	6579730706		雾里慧慧			2023
3468856062	5080866271		网友小点	0.0		2136
3468856062	6715351041		鲁镇漂浮			19291
