followed_uid	follower_uid	description	name	is_V	v_description	followers_count
5606984156	5991896093		毒角SHOW	0.0		5205542
5606984156	1548164797		猫撞	0.0		381921
5606984156	6865494057		l国王已死l			51
5606984156	1842312240		荔直播	0.0		546462
5606984156	1924561841		金大川			2028156
5606984156	2617857301		Yeahkui			535
5606984156	6751393227		种草小松鼠	0.0		0
5606984156	6446222146		ISY三亚国际音乐节	0.0		427828
5606984156	5796731205		一直播	0.0		4036382
5606984156	6074930760		钱哥	0.0		3542036
5606984156	5600307412		Rookie帅哥	0.0		1468128
5606984156	2099708877		iG电子竞技俱乐部	0.0		5424641
5606984156	2473980377		爱瑞亚小公举			127
5606984156	5829824481		大牌折扣菌	0.0		1624197
5606984156	5680841181		阿沁嫂-			1394021
5606984156	2755437361		NeoStrata芯丝翠	0.0		6559
5606984156	2806522904		大嘴博士	0.0		1484417
5606984156	6101796874		扒叫兽	0.0		2559067
5606984156	3782417723		宇宙首席摇滚乐评			84988
5606984156	6354904325		文具控论坛			106212
