followed_uid	follower_uid	description	name	is_V	v_description	followers_count
6644253869	6072574266		用户6072574266			1
6644253869	3105654390		Anyway-fun	0.0		256
6644253869	6882710279		用户4578810569			0
6644253869	6884172230		touristui6884172230			0
6644253869	5304680900		晴业孰海	0.0		3878
6644253869	2341153571		-黑川-	0.0		425105
6644253869	2463003950		妙语浅微	0.0		1546
6644253869	1723516811		陈睿	0.0		164419
6644253869	1748075785		哔哩哔哩弹幕网	0.0		3370720
6644253869	1845071870		猫步她老公哀子	0.0		209920
6644253869	6859174984		助你涨粉___gzu老师			0
6644253869	3738196243		南风过境_kelly	0.0		1142
6644253869	6308097993		lizhi_orange			152
6644253869	6591932379		借然气然敢仍也父oxzji			0
6644253869	5936992159		xywan并且吾皇万岁			32
6644253869	6633923208		泪眸人__nw			36
6644253869	6593623131		挥转逃且的等后要erijj			59
6644253869	5201864154		亚晴航妙	0.0		3457
