followed_uid	follower_uid	description	name	is_V	v_description	followers_count
2603802233	5829824481		大牌折扣菌	0.0		1624197
2603802233	2715204863		Hey-look-here			1533193
2603802233	1929293604		BarbieXoXo	0.0		259112
2603802233	6569940741		女王范的其实天很蓝			32
2603802233	5457233595		深港鱼猫	0.0		6614380
2603802233	1826792401		王思聪	0.0		45130943
2603802233	3034630607		汪汪汪汪汪汪玥_			170
2603802233	5647026339		你是我旳丶未来丶			48
2603802233	6071840783		余生我陪你皮			9
2603802233	6692084997		zzhfongliaohhh			19
2603802233	5678961410		周丽雪雪雪12138			87
