followed_uid	follower_uid	description	name	is_V	v_description	followers_count
2567592371	6624535248		jintimo			15432
2567592371	1087770692		陈坤	0.0		93244474
2567592371	1855501681		拯救大龄二次元	0.0		409249
2567592371	6285422201		游戏丢人现场			91236
2567592371	6591117971		安利菌	0.0		966376
2567592371	5979136089		·卡密尔·			718
2567592371	6392713773		OhaYokiki	0.0		216201
2567592371	1886672467		叉__叉			675789
2567592371	6598456539		-莓miruku-	0.0		32286
2567592371	2951966004		广州纯粹剑道馆			1603
2567592371	3318662660		西山人质	0.0		1395686
2567592371	5999495526		ONEOKROCK_official	0.0		67419
2567592371	5044093485		我的英雄学院MHA	0.0		46457
2567592371	1885904345		729声工场	0.0		338598
2567592371	6025976839		V胜利之音V	0.0		14525
2567592371	2012116181		清泉配音	0.0		4817
2567592371	5534828812		权权哦_			84
2567592371	6210700783		银魂	0.0		284849
2567592371	6336710565		微博任务	0.0		60471159
2567592371	2291978531		废劫			6493
